symbol,date,side,price,pf_w
PIKK,2021-06-15,SELL,1098.4,0.4
SIBN,2021-06-15,BUY,416.1,0.04
LKOH,2021-06-16,BUY,6591.5,0.04
SIBN,2021-06-18,SELL,420.8,0.316262166289396
ISKJ,2021-06-21,BUY,36.14,0.04
PIKK,2021-06-21,BUY,1119,0.4
GAZP,2021-06-22,BUY,277,0.4
ISKJ,2021-06-22,SELL,36.02,0.04
PIKK,2021-06-22,SELL,1117.5,0.4
SIBN,2021-06-22,BUY,435.75,0.316262166289396
ISKJ,2021-06-23,BUY,36.86,0.08
ROSN,2021-06-23,BUY,570.45,0.04
SIBN,2021-06-23,SELL,435.5,0.316262166289396
ISKJ,2021-06-24,SELL,36.51,0.08
GAZP,2021-06-25,SELL,277.19,0.4
ISKJ,2021-06-25,BUY,37.32,0.08
PIKK,2021-06-25,BUY,1117.9,0.4
SBER,2021-06-25,BUY,311.81,0.04
SBERP,2021-06-25,BUY,287.22,0.4
PIKK,2021-06-28,SELL,1103.9,0.4
SBERP,2021-06-28,SELL,283.94,0.4
ISKJ,2021-06-29,SELL,37.41,0.08
SIBN,2021-06-29,SELL,424.75,0.04
GAZP,2021-06-30,BUY,281.8,0.4
ISKJ,2021-06-30,BUY,38.3,0.08
LKOH,2021-06-30,SELL,6762.5,0.04
SBER,2021-06-30,SELL,306.45,0.04
SIBN,2021-06-30,BUY,434,0.316262166289396
LKOH,2021-07-01,BUY,7010,0.04
SIBN,2021-07-01,BUY,442.9,0.04
GAZP,2021-07-02,SELL,285.65,0.4
ISKJ,2021-07-02,SELL,38.72,0.08
GAZP,2021-07-05,BUY,291.1,0.4
SIBN,2021-07-05,SELL,443.9,0.316262166289396
LKOH,2021-07-06,SELL,6829,0.04
SIBN,2021-07-06,BUY,449.9,0.316262166289396
GAZP,2021-07-08,SELL,292.86,0.4
ROSN,2021-07-08,SELL,581.1,0.04
SIBN,2021-07-08,SELL,440.05,0.316262166289396
ISKJ,2021-07-12,BUY,38.69,0.08
SBERP,2021-07-12,BUY,284.61,0.4
ISKJ,2021-07-13,SELL,38.5,0.08
SBERP,2021-07-13,SELL,281.87,0.4
SIBN,2021-07-14,SELL,439.5,0.04
ISKJ,2021-07-21,BUY,41.51,0.08
GAZP,2021-07-22,BUY,283.28,0.4
SIBN,2021-07-22,BUY,423,0.316262166289396
GAZP,2021-07-23,SELL,279.51,0.4
ISKJ,2021-07-23,SELL,43.85,0.08
SIBN,2021-07-23,SELL,421.8,0.316262166289396
PIKK,2021-07-26,BUY,1059.8,0.4
SBER,2021-07-26,BUY,303.34,0.04
SBERP,2021-07-26,BUY,284.95,0.4
SBERP,2021-07-27,SELL,281.65,0.4
ISKJ,2021-07-28,BUY,45.83,0.04
SIBN,2021-07-28,BUY,426.2,0.356262166289396
GAZP,2021-07-29,BUY,287,0.4
PIKK,2021-07-29,SELL,1138.3,0.4
SBER,2021-07-29,SELL,303.12,0.04
ISKJ,2021-07-30,BUY,50.3,0.04
PIKK,2021-07-30,BUY,1150.3,0.4
SBER,2021-07-30,BUY,305.59,0.04
SBERP,2021-07-30,BUY,288.7,0.44
SIBN,2021-07-30,SELL,425.35,0.316262166289396
GAZP,2021-08-02,SELL,286.75,0.4
SBERP,2021-08-02,SELL,286.55,0.44
SBER,2021-08-03,BUY,309.89,0.299024933149251
SBERP,2021-08-03,BUY,291.76,0.44
GAZP,2021-08-04,BUY,287.94,0.4
ISKJ,2021-08-04,SELL,65.45,0.08
SBERP,2021-08-04,SELL,290.82,0.44
GAZP,2021-08-05,SELL,285.95,0.4
ISKJ,2021-08-05,BUY,67.94,0.08
PIKK,2021-08-05,SELL,1187.3,0.4
SBER,2021-08-05,BUY,315.82,0.039999999999999
SBERP,2021-08-05,BUY,294.75,0.44
SIBN,2021-08-05,SELL,421.65,0.04
ISKJ,2021-08-06,SELL,67.03,0.08
SIBN,2021-08-06,BUY,427.4,0.356262166289396
ISKJ,2021-08-09,BUY,68.47,0.08
SBER,2021-08-09,BUY,326.91,0.205834241989455
SBERP,2021-08-09,BUY,301.08,0.116277074651061
SIBN,2021-08-09,SELL,421.15,0.316262166289396
GAZP,2021-08-10,BUY,288.61,0.4
PIKK,2021-08-10,BUY,1193,0.4
PIKK,2021-08-11,SELL,1188.1,0.4
SBERP,2021-08-11,SELL,304.23,0.556277074651061
SIBN,2021-08-11,BUY,429.8,0.316262166289396
SIBN,2021-08-12,SELL,429.55,0.316262166289396
GAZP,2021-08-13,SELL,292.7,0.4
SBER,2021-08-13,SELL,328.68,0.584859175138705
GAZP,2021-08-16,BUY,295.1,0.4
ISKJ,2021-08-16,SELL,92.31,0.08
LKOH,2021-08-17,BUY,6567.5,0.04
SBER,2021-08-17,BUY,334.5,0.584859175138705
SBERP,2021-08-17,BUY,308.87,0.556277074651061
GAZP,2021-08-18,SELL,295.05,0.4
PIKK,2021-08-18,BUY,1198.1,0.4
SIBN,2021-08-18,SELL,427.2,0.04
PIKK,2021-08-19,SELL,1185,0.4
SBERP,2021-08-19,SELL,308.3,0.556277074651061
LKOH,2021-08-20,SELL,6339.5,0.04
PIKK,2021-08-20,BUY,1208,0.4
ISKJ,2021-08-23,BUY,93.98,0.08
PIKK,2021-08-23,SELL,1207.6,0.4
SBER,2021-08-23,SELL,329.22,0.584859175138705
GAZP,2021-08-24,BUY,298.7,0.4
PIKK,2021-08-24,BUY,1221.4,0.4
GAZP,2021-08-25,SELL,296.7,0.4
ISKJ,2021-08-25,SELL,95.22,0.08
SIBN,2021-08-25,BUY,428.05,0.356262166289396
PIKK,2021-08-26,SELL,1265,0.4
SIBN,2021-08-26,SELL,420.7,0.316262166289396
GAZP,2021-08-27,BUY,299.66,0.4
PIKK,2021-08-27,BUY,1331,0.4
SBERP,2021-08-27,BUY,307.47,0.4
SIBN,2021-08-30,BUY,429.45,0.316262166289396
PIKK,2021-08-31,SELL,1344.7,0.4
SBERP,2021-08-31,SELL,308.65,0.4
SIBN,2021-08-31,SELL,426.1,0.316262166289396
PIKK,2021-09-01,BUY,1370.4,0.4
SBER,2021-09-01,BUY,334.57,0.04
SBERP,2021-09-01,BUY,313.23,0.556277074651061
SIBN,2021-09-01,BUY,430,0.316262166289396
GAZP,2021-09-02,SELL,312.3,0.4
ISKJ,2021-09-02,BUY,91.8,0.04
SBERP,2021-09-02,SELL,309.3,0.556277074651061
GAZP,2021-09-03,BUY,317.94,0.4
ISKJ,2021-09-06,SELL,90.45,0.04
SBER,2021-09-06,SELL,329.37,0.04
SIBN,2021-09-06,SELL,437.2,0.316262166289396
GAZP,2021-09-07,SELL,327.73,0.4
PIKK,2021-09-08,SELL,1442.9,0.4
SBERP,2021-09-08,BUY,313.29,0.556277074651061
SBERP,2021-09-09,SELL,309.28,0.556277074651061
ISKJ,2021-09-10,BUY,90.27,0.04
SIBN,2021-09-10,SELL,427.3,0.04
GAZP,2021-09-13,BUY,332.75,0.4
ISKJ,2021-09-13,SELL,88.9,0.04
PIKK,2021-09-13,BUY,1448.5,0.4
SIBN,2021-09-13,BUY,436.4,0.316262166289396
LKOH,2021-09-14,BUY,6570,0.04
SIBN,2021-09-14,BUY,440,0.04
ROSN,2021-09-15,BUY,568.1,0.04
SBER,2021-09-15,BUY,333.51,0.04
SBERP,2021-09-15,BUY,316.35,0.556277074651061
GAZP,2021-09-16,SELL,338.5,0.4
SBERP,2021-09-16,SELL,309.8,0.556277074651061
SIBN,2021-09-16,SELL,452.15,0.316262166289396
ISKJ,2021-09-17,BUY,89.71,0.04
ISKJ,2021-09-20,SELL,85,0.04
LKOH,2021-09-20,SELL,6551,0.04
PIKK,2021-09-20,SELL,1445.2,0.4
SBER,2021-09-20,SELL,326.92,0.04
PIKK,2021-09-21,BUY,1496.8,0.4
SIBN,2021-09-22,BUY,455.75,0.316262166289396
SIBN,2021-09-22,SELL,455.75,0.04
GAZP,2021-09-23,BUY,343.47,0.4
ISKJ,2021-09-23,BUY,91.5,0.08
LKOH,2021-09-23,BUY,6801,0.04
PIKK,2021-09-23,SELL,1482.8,0.4
SIBN,2021-09-23,BUY,462.5,0.04
ISKJ,2021-09-24,SELL,88.55,0.08
ISKJ,2021-09-27,BUY,98.8,0.08
SBER,2021-09-27,BUY,331.68,0.04
SBERP,2021-09-27,BUY,313.5,0.4
GAZP,2021-09-28,SELL,354.07,0.4
ISKJ,2021-09-28,SELL,95,0.08
SBERP,2021-09-28,SELL,309.77,0.4
GAZP,2021-09-29,BUY,360.88,0.4
GAZP,2021-09-30,SELL,360.8,0.4
PIKK,2021-09-30,BUY,1430,0.4
SBER,2021-09-30,BUY,340.99,0.544859175138705
SBERP,2021-09-30,BUY,317.26,0.556277074651061
SIBN,2021-09-30,SELL,473,0.316262166289396
GAZP,2021-10-01,BUY,363.25,0.4
PIKK,2021-10-01,SELL,1278,0.4
SBERP,2021-10-01,SELL,316.08,0.556277074651061
SBERP,2021-10-04,BUY,319.34,0.556277074651061
SIBN,2021-10-04,BUY,496.6,0.316262166289396
GAZP,2021-10-06,SELL,381.3,0.4
PIKK,2021-10-06,BUY,1280,0.4
SIBN,2021-10-06,SELL,510.45,0.316262166289396
LKOH,2021-10-08,SELL,7220,0.04
ISKJ,2021-10-11,BUY,89.69,0.08
SIBN,2021-10-11,BUY,515.95,0.316262166289396
ISKJ,2021-10-12,SELL,88.67,0.08
PIKK,2021-10-12,SELL,1313,0.4
ROSN,2021-10-12,SELL,638.65,0.04
SBERP,2021-10-12,SELL,346.61,0.556277074651061
SIBN,2021-10-12,SELL,513.6,0.356262166289396
SBER,2021-10-14,SELL,376.09,0.584859175138705
SIBN,2021-10-15,BUY,519,0.356262166289396
ISKJ,2021-10-18,BUY,88.77,0.04
GAZP,2021-10-19,BUY,368.83,0.4
ISKJ,2021-10-19,SELL,87.99,0.04
LKOH,2021-10-19,BUY,7373,0.04
SIBN,2021-10-19,SELL,516.25,0.316262166289396
GAZP,2021-10-21,SELL,363.37,0.4
SIBN,2021-10-25,SELL,518.5,0.04
SIBN,2021-10-26,BUY,519.15,0.316262166289396
SIBN,2021-10-27,SELL,514.7,0.316262166289396
LKOH,2021-10-28,SELL,7288.5,0.04
PIKK,2021-10-29,BUY,1177,0.4
ISKJ,2021-11-01,BUY,84.72,0.08
PIKK,2021-11-01,SELL,1147.8,0.4
ISKJ,2021-11-03,SELL,83,0.08
ISKJ,2021-11-08,BUY,93.8,0.08
PIKK,2021-11-09,BUY,1163.6,0.4
PIKK,2021-11-10,SELL,1124.1,0.4
ISKJ,2021-11-11,SELL,125,0.08
ISKJ,2021-11-15,BUY,148.99,0.08
SIBN,2021-11-15,BUY,515.1,0.356262166289396
ISKJ,2021-11-16,SELL,144.98,0.08
GAZP,2021-11-17,BUY,349.98,0.4
GAZP,2021-11-18,SELL,345.56,0.4
SIBN,2021-11-18,SELL,518.85,0.316262166289396
PIKK,2021-11-22,BUY,1107.7,0.4
PIKK,2021-11-23,SELL,1080.9,0.4
SIBN,2021-11-24,SELL,505.45,0.04
PIKK,2021-11-25,BUY,1115.5,0.4
PIKK,2021-11-26,SELL,1082.2,0.4
GAZP,2021-12-01,BUY,345.21,0.4
SBER,2021-12-01,BUY,324.4,0.04
SIBN,2021-12-01,BUY,515,0.356262166289396
SBERP,2021-12-02,BUY,297.87,0.4
GAZP,2021-12-03,SELL,345.99,0.4
PIKK,2021-12-03,BUY,1117,0.4
SBERP,2021-12-03,SELL,295.51,0.4
PIKK,2021-12-06,SELL,1106.8,0.4
SIBN,2021-12-06,SELL,522.95,0.316262166289396
ISKJ,2021-12-07,BUY,131.9,0.08
SBER,2021-12-07,SELL,309.79,0.04
ISKJ,2021-12-08,SELL,123.52,0.08
PIKK,2021-12-08,BUY,1141.5,0.4
PIKK,2021-12-10,SELL,1176.3,0.4
SIBN,2021-12-10,SELL,518.9,0.04
ISKJ,2021-12-13,BUY,124.99,0.04
ISKJ,2021-12-14,SELL,120.49,0.04
SIBN,2021-12-15,BUY,520,0.316262166289396
SIBN,2021-12-16,BUY,535.85,0.04
SIBN,2021-12-17,SELL,534.4,0.316262166289396
GAZP,2021-12-21,BUY,339.88,0.4
SIBN,2021-12-21,BUY,543.9,0.316262166289396
GAZP,2021-12-23,SELL,339.81,0.4
PIKK,2021-12-27,BUY,1029.4,0.4
SBER,2021-12-27,BUY,295.68,0.04
SBERP,2021-12-27,BUY,278.61,0.4
SIBN,2021-12-27,SELL,526.25,0.316262166289396
ROSN,2021-12-28,BUY,596.2,0.04
SBERP,2021-12-29,SELL,277.45,0.4
SBER,2021-12-30,SELL,293.49,0.04
SBERP,2021-12-30,BUY,279,0.4
SIBN,2021-12-30,BUY,544.8,0.316262166289396
GAZP,2022-01-03,BUY,353.73,0.4
ISKJ,2022-01-03,BUY,118.69,0.04
SBER,2022-01-03,BUY,305.47,0.04
SIBN,2022-01-03,SELL,536.5,0.356262166289396
GAZP,2022-01-04,SELL,352.55,0.4
ISKJ,2022-01-04,SELL,117.85,0.04
SBERP,2022-01-04,SELL,289.01,0.4
SIBN,2022-01-04,BUY,545.05,0.356262166289396
PIKK,2022-01-05,SELL,1150,0.4
SIBN,2022-01-05,SELL,540.5,0.316262166289396
SBER,2022-01-06,SELL,293.92,0.04
LKOH,2022-01-10,BUY,6775,0.04
PIKK,2022-01-10,BUY,1210.1,0.4
ISKJ,2022-01-12,BUY,120,0.08
SIBN,2022-01-12,BUY,540.35,0.316262166289396
SIBN,2022-01-12,SELL,540.35,0.04
ISKJ,2022-01-13,SELL,115.57,0.08
PIKK,2022-01-13,SELL,1229.9,0.4
SIBN,2022-01-13,SELL,535.3,0.316262166289396
LKOH,2022-01-17,SELL,6516,0.04
ROSN,2022-01-19,SELL,566.9,0.04
GAZP,2022-01-27,BUY,325.25,0.4
ISKJ,2022-01-27,BUY,100.5,0.04
SIBN,2022-01-27,BUY,506.9,0.316262166289396
ISKJ,2022-01-28,SELL,98.76,0.04
SBER,2022-01-28,BUY,257.82,0.04
SBERP,2022-01-28,BUY,246.9,0.4
SIBN,2022-01-28,SELL,505.8,0.316262166289396
PIKK,2022-01-31,BUY,971.5,0.4
GAZP,2022-02-01,SELL,330.95,0.4
LKOH,2022-02-01,BUY,6976,0.04
SBERP,2022-02-01,SELL,252.6,0.4
SIBN,2022-02-01,BUY,510.8,0.356262166289396
PIKK,2022-02-02,SELL,978.8,0.4
SBER,2022-02-03,SELL,250.79,0.04
SIBN,2022-02-03,SELL,502,0.316262166289396
LKOH,2022-02-07,SELL,6988,0.04
SBER,2022-02-08,BUY,269.8,0.04
SBERP,2022-02-08,BUY,255.68,0.4
SIBN,2022-02-08,BUY,515.6,0.316262166289396
GAZP,2022-02-09,BUY,335.08,0.4
ISKJ,2022-02-09,BUY,97.46,0.08
GAZP,2022-02-10,SELL,328.93,0.4
SBERP,2022-02-10,SELL,261,0.4
ISKJ,2022-02-11,SELL,103.2,0.08
SIBN,2022-02-11,SELL,531.3,0.316262166289396
SBER,2022-02-14,SELL,256.7,0.04
PIKK,2022-02-15,BUY,942.5,0.4
GAZP,2022-02-16,BUY,336.5,0.4
ISKJ,2022-02-16,BUY,115.2,0.08
GAZP,2022-02-17,SELL,323.51,0.4
ISKJ,2022-02-17,SELL,111.42,0.08
PIKK,2022-02-17,SELL,907.5,0.4
SIBN,2022-02-17,SELL,511,0.04
PIKK,2022-03-28,BUY,507,0.4
PIKK,2022-03-29,SELL,505,0.4
ISKJ,2022-03-30,BUY,75.86,0.04
PIKK,2022-03-30,BUY,532,0.4
SBERP,2022-03-30,BUY,135.5,0.4
SIBN,2022-03-30,BUY,422,0.316262166289396
ISKJ,2022-03-31,BUY,89.14,0.04
SBER,2022-03-31,BUY,143.69,0.04
SIBN,2022-03-31,BUY,447.9,0.04
GAZP,2022-04-01,BUY,251.4,0.4
ISKJ,2022-04-01,SELL,84.7,0.08
SIBN,2022-04-01,SELL,431.7,0.316262166289396
PIKK,2022-04-04,SELL,648.1,0.4
GAZP,2022-04-05,SELL,243.5,0.4
SBERP,2022-04-05,SELL,159.99,0.4
ISKJ,2022-04-07,BUY,86.44,0.04
SBER,2022-04-07,SELL,147.5,0.04
SIBN,2022-04-07,SELL,430.1,0.04
ISKJ,2022-04-08,SELL,84.7,0.04
SIBN,2022-04-08,BUY,437.3,0.356262166289396
SIBN,2022-04-11,SELL,424,0.316262166289396
SIBN,2022-04-15,SELL,423.95,0.04
PIKK,2022-04-21,BUY,554.8,0.4
PIKK,2022-04-22,SELL,550,0.4
GAZP,2022-04-26,BUY,225.85,0.4
PIKK,2022-04-26,BUY,560,0.4
SBER,2022-04-26,BUY,122.36,0.04
SIBN,2022-04-26,BUY,399.6,0.316262166289396
ISKJ,2022-04-27,BUY,72.78,0.04
SBERP,2022-04-27,BUY,134,0.4
SIBN,2022-04-27,BUY,402.5,0.04
ISKJ,2022-04-28,BUY,74,0.04
PIKK,2022-04-28,SELL,549.6,0.4
SBERP,2022-04-28,SELL,126.5,0.4
GAZP,2022-05-04,SELL,234.16,0.4
ISKJ,2022-05-04,SELL,73.7,0.08
SBER,2022-05-04,SELL,123.2,0.04
SIBN,2022-05-04,SELL,408.9,0.316262166289396
GAZP,2022-05-11,BUY,241.99,0.4
GAZP,2022-05-12,SELL,230.56,0.4
SIBN,2022-05-12,SELL,383.05,0.04
PIKK,2022-05-13,BUY,534.3,0.4
GAZP,2022-05-16,BUY,244.2,0.4
ISKJ,2022-05-16,BUY,69.62,0.04
ISKJ,2022-05-17,BUY,72.4,0.04
SBER,2022-05-17,BUY,127.75,0.04
SIBN,2022-05-17,BUY,398.05,0.356262166289396
PIKK,2022-05-19,SELL,572.2,0.4
SIBN,2022-05-19,SELL,418,0.316262166289396
GAZP,2022-05-20,SELL,263,0.4
ISKJ,2022-05-20,SELL,74.3,0.08
SBER,2022-05-20,SELL,122.2,0.04
GAZP,2022-05-25,BUY,271.4,0.4
SIBN,2022-05-25,SELL,397.7,0.04
PIKK,2022-05-26,BUY,563,0.4
SIBN,2022-05-26,BUY,401.65,0.316262166289396
GAZP,2022-05-27,SELL,294.5,0.4
PIKK,2022-05-27,SELL,561.1,0.4
SIBN,2022-05-27,BUY,414.55,0.04
GAZP,2022-05-30,BUY,300.8,0.4
ISKJ,2022-05-30,BUY,70.98,0.04
GAZP,2022-05-31,SELL,293.75,0.4
ISKJ,2022-05-31,SELL,69.34,0.04
SIBN,2022-05-31,SELL,419.45,0.316262166289396
SBERP,2022-06-06,BUY,113.7,0.4
SIBN,2022-06-06,SELL,409.7,0.04
GAZP,2022-06-07,BUY,297.99,0.4
ISKJ,2022-06-07,BUY,68.2,0.04
SBERP,2022-06-07,SELL,113,0.4
ISKJ,2022-06-08,SELL,67.9,0.04
SBERP,2022-06-08,BUY,115.14,0.4
SIBN,2022-06-08,BUY,430,0.356262166289396
GAZP,2022-06-09,SELL,306.5,0.4
PIKK,2022-06-09,BUY,564,0.4
SBERP,2022-06-09,SELL,113.94,0.4
GAZP,2022-06-10,BUY,309.2,0.4
PIKK,2022-06-10,SELL,555,0.4
SIBN,2022-06-10,SELL,427.5,0.316262166289396
SIBN,2022-06-14,BUY,434.65,0.316262166289396
GAZP,2022-06-15,SELL,316.2,0.4
SBER,2022-06-15,BUY,121.14,0.04
SBERP,2022-06-15,BUY,116.51,0.4
SIBN,2022-06-15,SELL,431.2,0.316262166289396
PIKK,2022-06-16,BUY,559.2,0.4
SIBN,2022-06-16,BUY,443,0.316262166289396
SBER,2022-06-20,BUY,131.29,0.299024933149251
SBERP,2022-06-20,BUY,124.84,0.04
SBERP,2022-06-21,SELL,123.3,0.44
SIBN,2022-06-21,SELL,444.05,0.316262166289396
PIKK,2022-06-22,SELL,630,0.4
SBERP,2022-06-22,BUY,127.8,0.44
PIKK,2022-06-23,BUY,691.5,0.4
SBERP,2022-06-24,SELL,130.18,0.44
ISKJ,2022-06-27,BUY,62.7,0.04
SBERP,2022-06-27,BUY,134.2,0.44
SIBN,2022-06-27,BUY,426.9,0.316262166289396
SIBN,2022-06-27,SELL,426.9,0.04
ISKJ,2022-06-28,SELL,62.1,0.04
SBERP,2022-06-28,SELL,133.36,0.44
SIBN,2022-06-28,SELL,414.5,0.316262166289396
PIKK,2022-06-29,SELL,737.1,0.4
SBER,2022-06-30,SELL,125.2,0.339024933149251
ISKJ,2022-07-06,BUY,60.68,0.08
SBER,2022-07-06,BUY,134,0.04
ISKJ,2022-07-07,SELL,58.7,0.08
PIKK,2022-07-07,BUY,756.9,0.4
GAZP,2022-07-08,BUY,198,0.4
GAZP,2022-07-11,SELL,188.9,0.4
ISKJ,2022-07-11,BUY,61.02,0.08
PIKK,2022-07-11,SELL,731,0.4
SBER,2022-07-11,SELL,126.8,0.04
ISKJ,2022-07-12,SELL,60.2,0.08
PIKK,2022-07-15,BUY,739.3,0.4
ISKJ,2022-07-19,BUY,58,0.04
PIKK,2022-07-19,SELL,754,0.4
GAZP,2022-07-20,BUY,193.3,0.4
ISKJ,2022-07-20,SELL,57.24,0.04
GAZP,2022-07-21,SELL,189.59,0.4
PIKK,2022-07-21,BUY,782,0.4
PIKK,2022-07-22,SELL,776,0.4
SBERP,2022-07-22,BUY,122.98,0.4
SBER,2022-07-25,BUY,131.45,0.04
GAZP,2022-07-26,BUY,193.95,0.4
SIBN,2022-07-26,BUY,381.4,0.356262166289396
ISKJ,2022-07-27,BUY,59.62,0.08
SBERP,2022-07-27,SELL,126,0.4
GAZP,2022-07-28,SELL,196.25,0.4
ISKJ,2022-07-28,SELL,59.5,0.08
SIBN,2022-07-28,SELL,385,0.316262166289396
ISKJ,2022-07-29,BUY,63,0.08
PIKK,2022-07-29,BUY,771,0.4
SBER,2022-07-29,SELL,131.9,0.04
PIKK,2022-08-01,SELL,755.5,0.4
SIBN,2022-08-02,BUY,386,0.316262166289396
ISKJ,2022-08-03,SELL,69,0.08
SIBN,2022-08-03,SELL,383.7,0.356262166289396
ISKJ,2022-08-08,BUY,72.5,0.04
PIKK,2022-08-08,BUY,741.7,0.4
ISKJ,2022-08-09,SELL,70.72,0.04
SIBN,2022-08-09,BUY,381,0.316262166289396
PIKK,2022-08-10,SELL,751.4,0.4
SIBN,2022-08-10,BUY,388.95,0.04
SIBN,2022-08-11,SELL,387.05,0.316262166289396
LKOH,2022-08-12,BUY,3940.5,0.04
SIBN,2022-08-15,BUY,389.9,0.316262166289396
GAZP,2022-08-16,BUY,181.3,0.4
ISKJ,2022-08-16,BUY,71.72,0.08
SBERP,2022-08-16,BUY,120.6,0.4
GAZP,2022-08-17,SELL,176.5,0.4
SBERP,2022-08-17,SELL,119.95,0.4
SIBN,2022-08-17,SELL,394.6,0.316262166289396
SBERP,2022-08-18,BUY,121.73,0.4
SIBN,2022-08-18,BUY,400.5,0.316262166289396
ISKJ,2022-08-19,SELL,81.22,0.08
LKOH,2022-08-19,SELL,3972,0.04
SBERP,2022-08-19,SELL,120.65,0.4
GAZP,2022-08-22,BUY,181.7,0.4
PIKK,2022-08-22,BUY,726.2,0.4
LKOH,2022-08-23,BUY,4098,0.04
PIKK,2022-08-23,SELL,722.1,0.4
ROSN,2022-08-23,BUY,356,0.04
SBER,2022-08-23,BUY,130.38,0.04
SBERP,2022-08-23,BUY,125.39,0.4
SIBN,2022-08-23,SELL,406.7,0.316262166289396
GAZP,2022-08-24,SELL,182.83,0.4
SBERP,2022-08-24,SELL,123.17,0.4
PIKK,2022-08-26,BUY,726.8,0.4
SIBN,2022-08-26,BUY,407.95,0.316262166289396
GAZP,2022-08-29,BUY,190,0.4
ISKJ,2022-08-29,BUY,79.78,0.04
SIBN,2022-08-29,SELL,407.5,0.356262166289396
PIKK,2022-08-30,SELL,748.5,0.4
ISKJ,2022-08-31,SELL,79.82,0.04
SBER,2022-08-31,BUY,134.25,0.299024933149251
SBERP,2022-08-31,BUY,128.32,0.44
SIBN,2022-08-31,BUY,420.05,0.356262166289396
GAZP,2022-09-01,SELL,249.11,0.4
ISKJ,2022-09-01,BUY,82.98,0.08
SIBN,2022-09-01,SELL,412.1,0.316262166289396
SBER,2022-09-02,BUY,143.8,0.039999999999999
SIBN,2022-09-02,BUY,423.05,0.316262166289396
SBERP,2022-09-05,SELL,134.4,0.44
ISKJ,2022-09-06,SELL,81.82,0.08
LKOH,2022-09-06,SELL,4545,0.04
SIBN,2022-09-06,SELL,433,0.316262166289396
SBER,2022-09-07,SELL,136.86,0.37902493314925
PIKK,2022-09-09,BUY,767.8,0.4
ROSN,2022-09-09,SELL,378,0.04
SIBN,2022-09-12,BUY,433.9,0.316262166289396
SIBN,2022-09-12,SELL,433.9,0.04
SIBN,2022-09-13,SELL,433.2,0.316262166289396
PIKK,2022-09-14,SELL,786.9,0.4
SBER,2022-09-14,BUY,138.9,0.04
PIKK,2022-09-15,BUY,814.3,0.4
SBERP,2022-09-15,BUY,132.09,0.4
SIBN,2022-09-15,BUY,439.95,0.356262166289396
PIKK,2022-09-16,SELL,783.7,0.4
SBERP,2022-09-16,SELL,130.52,0.4
SIBN,2022-09-16,SELL,436.7,0.316262166289396
GAZP,2022-09-19,BUY,244.21,0.4
GAZP,2022-09-20,SELL,221.15,0.4
SBER,2022-09-20,SELL,125.1,0.04
SIBN,2022-09-22,SELL,385.5,0.04
PIKK,2022-09-30,BUY,558.7,0.4
ISKJ,2022-10-03,BUY,54.66,0.08
SBER,2022-10-03,BUY,114.35,0.04
SBERP,2022-10-03,BUY,109.55,0.4
SIBN,2022-10-03,BUY,362.5,0.356262166289396
ISKJ,2022-10-04,SELL,54.36,0.08
PIKK,2022-10-04,SELL,563.5,0.4
SBERP,2022-10-04,SELL,107.09,0.4
SIBN,2022-10-04,SELL,362,0.316262166289396
ISKJ,2022-10-06,BUY,57.82,0.08
SBER,2022-10-06,SELL,108.24,0.04
SIBN,2022-10-06,BUY,368,0.316262166289396
ISKJ,2022-10-07,SELL,54.58,0.08
SIBN,2022-10-07,SELL,350.65,0.316262166289396
PIKK,2022-10-11,BUY,571.6,0.4
SIBN,2022-10-12,BUY,365.25,0.316262166289396
ISKJ,2022-10-13,BUY,58.02,0.08
PIKK,2022-10-14,SELL,612.5,0.4
SBER,2022-10-14,BUY,107.78,0.04
SBERP,2022-10-14,BUY,103.73,0.4
PIKK,2022-10-17,BUY,627,0.4
ISKJ,2022-10-18,SELL,60.38,0.08
PIKK,2022-10-18,SELL,616.6,0.4
SBERP,2022-10-18,SELL,106.43,0.4
SIBN,2022-10-19,SELL,385,0.316262166289396
LKOH,2022-10-20,BUY,4380.5,0.04
SBERP,2022-10-20,BUY,110.48,0.4
SIBN,2022-10-20,BUY,390,0.316262166289396
GAZP,2022-10-21,BUY,166.99,0.4
GAZP,2022-10-24,SELL,165.47,0.4
PIKK,2022-10-24,BUY,613.9,0.4
ROSN,2022-10-24,BUY,313.6,0.04
SBERP,2022-10-24,SELL,113.35,0.4
GAZP,2022-10-25,BUY,172.38,0.4
ISKJ,2022-10-25,BUY,59.68,0.04
SBER,2022-10-25,BUY,124.36,0.299024933149251
SBERP,2022-10-25,BUY,118.21,0.44
GAZP,2022-10-26,SELL,171.98,0.4
ISKJ,2022-10-26,BUY,64.36,0.04
SIBN,2022-10-26,SELL,415,0.316262166289396
GAZP,2022-10-27,BUY,172.47,0.4
SIBN,2022-10-27,BUY,420.2,0.316262166289396
GAZP,2022-10-28,SELL,170.73,0.4
ISKJ,2022-10-28,SELL,65,0.08
PIKK,2022-10-28,SELL,618.1,0.4
SBERP,2022-10-31,SELL,120.56,0.44
SIBN,2022-10-31,SELL,430.5,0.316262166289396
ISKJ,2022-11-01,BUY,67.8,0.08
LKOH,2022-11-01,SELL,4700,0.04
SIBN,2022-11-01,BUY,437.1,0.316262166289396
ISKJ,2022-11-02,SELL,67.1,0.08
ROSN,2022-11-03,SELL,335,0.04
